id,year,dest,tonn,cashflow,discounted,z
57,1,2,16380.0,-12285.0,-12285.0,17
61,1,2,16380.0,-12285.0,-12285.0,17
62,1,2,16380.0,-12285.0,-12285.0,17
63,1,2,16380.0,-12285.0,-12285.0,17
64,1,2,16380.0,-12285.0,-12285.0,17
88,1,2,16380.0,-12285.0,-12285.0,17
99,1,2,16380.0,-12285.0,-12285.0,17
106,1,2,16380.0,-12285.0,-12285.0,17
12,1,2,16380.0,-12285.0,-12285.0,17
10,1,2,16380.0,-12285.0,-12285.0,17
9,1,2,12000.0,-9000.0,-9000.0,17
11,1,2,12000.0,-9000.0,-9000.0,17
8,1,2,16380.0,-12285.0,-12285.0,17
108,1,2,16380.0,-12285.0,-12285.0,17
81,1,2,16380.0,-12285.0,-12285.0,17
83,1,2,16380.0,-12285.0,-12285.0,17
85,1,2,12000.0,-9000.0,-9000.0,17
87,1,2,12000.0,-9000.0,-9000.0,17
90,1,2,12000.0,-9000.0,-9000.0,17
91,1,2,12000.0,-9000.0,-9000.0,17
93,1,2,12000.0,-9000.0,-9000.0,17
94,1,2,12000.0,-9000.0,-9000.0,17
97,1,2,12000.0,-9000.0,-9000.0,17
98,1,2,16380.0,-12285.0,-12285.0,17
101,1,2,12000.0,-9000.0,-9000.0,17
102,1,2,16380.0,-12285.0,-12285.0,17
103,1,2,16380.0,-12285.0,-12285.0,17
105,1,2,16380.0,-12285.0,-12285.0,17
107,1,2,16380.0,-12285.0,-12285.0,17
109,1,2,16380.0,-12285.0,-12285.0,17
110,1,2,16380.0,-12285.0,-12285.0,17
111,1,2,16380.0,-12285.0,-12285.0,17
112,1,2,16380.0,-12285.0,-12285.0,17
113,1,2,16380.0,-12285.0,-12285.0,17
114,1,2,16380.0,-12285.0,-12285.0,17
115,1,2,16380.0,-12285.0,-12285.0,17
116,1,2,16380.0,-12285.0,-12285.0,17
117,1,2,16380.0,-12285.0,-12285.0,17
118,1,2,16380.0,-12285.0,-12285.0,17
119,1,2,16380.0,-12285.0,-12285.0,17
120,1,2,16380.0,-12285.0,-12285.0,17
121,1,2,16380.0,-12285.0,-12285.0,17
24,1,2,12000.0,-9000.0,-9000.0,17
28,1,2,12000.0,-9000.0,-9000.0,17
27,1,2,12000.0,-9000.0,-9000.0,17
26,1,2,16380.0,-12285.0,-12285.0,17
32,1,2,12000.0,-9000.0,-9000.0,17
31,1,2,16380.0,-12285.0,-12285.0,17
36,1,2,12000.0,-9000.0,-9000.0,17
39,1,2,12000.0,-9000.0,-9000.0,17
42,1,2,16380.0,-12285.0,-12285.0,17
35,1,2,16380.0,-12285.0,-12285.0,17
15,1,2,12000.0,-9000.0,-9000.0,17
19,1,2,12000.0,-9000.0,-9000.0,17
23,1,2,12000.0,-9000.0,-9000.0,17
14,1,2,12000.0,-9000.0,-9000.0,17
18,1,2,16380.0,-12285.0,-12285.0,17
22,1,2,16380.0,-12285.0,-12285.0,17
325,1,1,16140.0,120207.64660000001,120207.64660000001,16
339,1,1,16140.0,106131.8315,106131.8315,16
382,1,1,16260.0,94055.7679,94055.7679,16
353,1,1,16140.0,92905.8584,92905.8584,16
354,1,1,16140.0,74489.6069,74489.6069,16
368,1,1,16140.0,40144.92955,40144.92955,16
397,1,1,16140.0,17081.81687,17081.81687,16
411,1,1,16140.0,13387.12947,13387.12947,16
424,1,1,16140.0,12257.01667,12257.01667,16
484,1,1,16140.0,10155.73749,10155.73749,16
436,1,1,16140.0,9854.398290000001,9854.398290000001,16
472,1,1,16140.0,8737.829399999999,8737.829399999999,16
448,1,1,16140.0,8445.51947,8445.51947,16
460,1,1,16140.0,8312.15599,8312.15599,16
311,1,1,16140.0,133568.4881,133568.4881,16
297,1,1,16140.0,146071.9632,146071.9632,16
286,1,1,16140.0,161980.8256,161980.8256,16
203,1,2,16380.0,-12285.0,-12285.0,16
209,1,2,16380.0,-12285.0,-12285.0,16
204,1,2,16380.0,-12285.0,-12285.0,16
197,1,2,16380.0,-12285.0,-12285.0,16
198,1,2,16380.0,-12285.0,-12285.0,16
190,1,2,16380.0,-12285.0,-12285.0,16
191,1,2,16380.0,-12285.0,-12285.0,16
184,1,2,16380.0,-12285.0,-12285.0,16
214,1,2,16380.0,-12285.0,-12285.0,16
215,1,2,16380.0,-12285.0,-12285.0,16
202,1,2,16380.0,-12285.0,-12285.0,16
208,1,2,16380.0,-12285.0,-12285.0,16
196,1,2,16380.0,-12285.0,-12285.0,16
189,1,2,16380.0,-12285.0,-12285.0,16
213,1,2,16380.0,-12285.0,-12285.0,16
220,1,2,16380.0,-12285.0,-12285.0,16
221,1,2,16380.0,-12285.0,-12285.0,16
219,1,2,16380.0,-12285.0,-12285.0,16
267,1,1,16140.0,181708.7096,181708.7096,16
277,1,1,16140.0,173481.5319,173481.5319,16
183,1,2,16380.0,-12285.0,-12285.0,16
163,1,2,16380.0,-12285.0,-12285.0,16
170,1,2,16380.0,-12285.0,-12285.0,16
176,1,2,16380.0,-12285.0,-12285.0,16
177,1,2,16380.0,-12285.0,-12285.0,16
207,1,2,12000.0,-9000.0,-9000.0,16
212,1,2,12000.0,-9000.0,-9000.0,16
201,1,2,12000.0,-9000.0,-9000.0,16
218,1,2,12000.0,-9000.0,-9000.0,16
195,1,2,12000.0,-9000.0,-9000.0,16
188,1,2,12000.0,-9000.0,-9000.0,16
182,1,2,12000.0,-9000.0,-9000.0,16
175,1,2,16380.0,-12285.0,-12285.0,16
169,1,2,16380.0,-12285.0,-12285.0,16
162,1,2,16380.0,-12285.0,-12285.0,16
225,1,2,12000.0,-9000.0,-9000.0,16
226,1,2,16380.0,-12285.0,-12285.0,16
224,1,2,12000.0,-9000.0,-9000.0,16
156,1,2,16380.0,-12285.0,-12285.0,16
227,1,2,16380.0,-12285.0,-12285.0,16
150,1,2,16380.0,-12285.0,-12285.0,16
231,1,2,12000.0,-9000.0,-9000.0,16
232,1,2,16380.0,-12285.0,-12285.0,16
230,1,2,12000.0,-9000.0,-9000.0,16
144,1,2,16380.0,-12285.0,-12285.0,16
233,1,2,16380.0,-12285.0,-12285.0,16
237,1,2,12000.0,-9000.0,-9000.0,16
238,1,2,16380.0,-12285.0,-12285.0,16
236,1,2,12000.0,-9000.0,-9000.0,16
296,1,1,16140.0,161360.0886,161360.0886,16
310,1,1,16140.0,148571.8279,148571.8279,16
285,1,1,16140.0,176850.802,176850.802,16
324,1,1,16140.0,134929.2107,134929.2107,16
194,1,1,16260.0,128223.92559999999,128223.92559999999,16
200,1,1,16260.0,127363.217,127363.217,16
206,1,1,16260.0,127503.63630000001,127503.63630000001,16
187,1,1,16260.0,124509.3488,124509.3488,16
298,1,2,12000.0,-9000.0,-9000.0,16
312,1,2,12000.0,-9000.0,-9000.0,16
326,1,2,12000.0,-9000.0,-9000.0,16
287,1,2,12000.0,-9000.0,-9000.0,16
340,1,2,12000.0,-9000.0,-9000.0,16
278,1,2,12000.0,-9000.0,-9000.0,16
244,1,2,12000.0,-9000.0,-9000.0,16
239,1,2,16380.0,-12285.0,-12285.0,16
245,1,2,16380.0,-12285.0,-12285.0,16
243,1,2,12000.0,-9000.0,-9000.0,16
246,1,2,16380.0,-12285.0,-12285.0,16
251,1,2,12000.0,-9000.0,-9000.0,16
252,1,2,16380.0,-12285.0,-12285.0,16
250,1,2,12000.0,-9000.0,-9000.0,16
258,1,2,12000.0,-9000.0,-9000.0,16
268,1,2,12000.0,-9000.0,-9000.0,16
259,1,2,12000.0,-9000.0,-9000.0,16
257,1,2,12000.0,-9000.0,-9000.0,16
269,1,2,12000.0,-9000.0,-9000.0,16
279,1,2,12000.0,-9000.0,-9000.0,16
288,1,2,12000.0,-9000.0,-9000.0,16
299,1,2,12000.0,-9000.0,-9000.0,16
313,1,2,12000.0,-9000.0,-9000.0,16
327,1,2,12000.0,-9000.0,-9000.0,16
341,1,2,12000.0,-9000.0,-9000.0,16
253,1,2,16380.0,-12285.0,-12285.0,16
260,1,2,16380.0,-12285.0,-12285.0,16
270,1,2,16380.0,-12285.0,-12285.0,16
280,1,2,12000.0,-9000.0,-9000.0,16
289,1,2,12000.0,-9000.0,-9000.0,16
355,1,2,12000.0,-9000.0,-9000.0,16
300,1,2,12000.0,-9000.0,-9000.0,16
314,1,2,12000.0,-9000.0,-9000.0,16
328,1,2,12000.0,-9000.0,-9000.0,16
342,1,2,12000.0,-9000.0,-9000.0,16
356,1,2,12000.0,-9000.0,-9000.0,16
369,1,2,12000.0,-9000.0,-9000.0,16
370,1,2,12000.0,-9000.0,-9000.0,16
338,1,1,16260.0,128151.72940000001,128151.72940000001,16
155,1,2,16380.0,-12285.0,-12285.0,16
149,1,2,16380.0,-12285.0,-12285.0,16
143,1,2,16380.0,-12285.0,-12285.0,16
138,1,2,16380.0,-12285.0,-12285.0,16
367,1,1,16260.0,105785.4328,105785.4328,16
383,1,2,12000.0,-9000.0,-9000.0,16
384,1,2,12000.0,-9000.0,-9000.0,16
357,1,2,12000.0,-9000.0,-9000.0,16
343,1,2,12000.0,-9000.0,-9000.0,16
371,1,2,12000.0,-9000.0,-9000.0,16
329,1,2,12000.0,-9000.0,-9000.0,16
315,1,2,12000.0,-9000.0,-9000.0,16
301,1,2,12000.0,-9000.0,-9000.0,16
290,1,2,12000.0,-9000.0,-9000.0,16
281,1,2,16380.0,-12285.0,-12285.0,16
271,1,2,16380.0,-12285.0,-12285.0,16
261,1,2,16380.0,-12285.0,-12285.0,16
254,1,2,16380.0,-12285.0,-12285.0,16
385,1,2,12000.0,-9000.0,-9000.0,16
247,1,2,16380.0,-12285.0,-12285.0,16
262,1,2,16380.0,-12285.0,-12285.0,16
272,1,2,16380.0,-12285.0,-12285.0,16
282,1,2,16380.0,-12285.0,-12285.0,16
291,1,2,16380.0,-12285.0,-12285.0,16
302,1,2,12000.0,-9000.0,-9000.0,16
316,1,2,12000.0,-9000.0,-9000.0,16
330,1,2,12000.0,-9000.0,-9000.0,16
344,1,2,12000.0,-9000.0,-9000.0,16
358,1,2,12000.0,-9000.0,-9000.0,16
372,1,2,12000.0,-9000.0,-9000.0,16
283,1,2,16380.0,-12285.0,-12285.0,16
292,1,2,16380.0,-12285.0,-12285.0,16
273,1,2,16380.0,-12285.0,-12285.0,16
274,1,2,16380.0,-12285.0,-12285.0,16
303,1,2,16380.0,-12285.0,-12285.0,16
263,1,2,16380.0,-12285.0,-12285.0,16
304,1,2,16380.0,-12285.0,-12285.0,16
317,1,2,12000.0,-9000.0,-9000.0,16
264,1,2,16380.0,-12285.0,-12285.0,16
331,1,2,12000.0,-9000.0,-9000.0,16
318,1,2,16380.0,-12285.0,-12285.0,16
305,1,2,16380.0,-12285.0,-12285.0,16
345,1,2,12000.0,-9000.0,-9000.0,16
293,1,2,16380.0,-12285.0,-12285.0,16
359,1,2,12000.0,-9000.0,-9000.0,16
373,1,2,12000.0,-9000.0,-9000.0,16
386,1,2,12000.0,-9000.0,-9000.0,16
332,1,2,12000.0,-9000.0,-9000.0,16
319,1,2,16380.0,-12285.0,-12285.0,16
148,1,1,16260.0,93874.4148,93874.4148,16
154,1,1,16260.0,105182.8217,105182.8217,16
142,1,2,12000.0,-9000.0,-9000.0,16
137,1,2,16380.0,-12285.0,-12285.0,16
346,1,2,12000.0,-9000.0,-9000.0,16
333,1,2,16380.0,-12285.0,-12285.0,16
193,1,1,16260.0,125643.3157,125643.3157,16
186,1,1,16260.0,126220.15359999999,126220.15359999999,16
199,1,1,16260.0,124495.70420000001,124495.70420000001,16
205,1,1,16260.0,124494.1881,124494.1881,16
211,1,1,16140.0,52959.13637,52959.13637,16
210,1,1,16260.0,125637.25140000001,125637.25140000001,16
217,1,1,16140.0,57777.91706000001,57777.91706000001,16
160,1,1,16260.0,115491.6167,115491.6167,16
161,1,2,12000.0,-9000.0,-9000.0,16
180,1,1,16260.0,127082.37839999999,127082.37839999999,16
173,1,1,16260.0,126513.1208,126513.1208,16
167,1,1,16260.0,123079.38260000001,123079.38260000001,16
181,1,2,12000.0,-9000.0,-9000.0,16
174,1,2,12000.0,-9000.0,-9000.0,16
168,1,2,12000.0,-9000.0,-9000.0,16
396,1,1,16260.0,81749.26516,81749.26516,16
398,1,2,12000.0,-9000.0,-9000.0,16
399,1,2,12000.0,-9000.0,-9000.0,16
306,1,2,16380.0,-12285.0,-12285.0,16
133,1,2,16380.0,-12285.0,-12285.0,16
132,1,2,16380.0,-12285.0,-12285.0,16
284,1,1,16140.0,185043.3674,185043.3674,16
295,1,1,16140.0,167428.8017,167428.8017,16
352,1,1,16260.0,121722.1876,121722.1876,16
216,1,1,16260.0,122490.4161,122490.4161,16
223,1,1,16140.0,61604.463050000006,61604.463050000006,16
360,1,2,12000.0,-9000.0,-9000.0,16
347,1,2,12000.0,-9000.0,-9000.0,16
387,1,2,12000.0,-9000.0,-9000.0,16
320,1,2,16380.0,-12285.0,-12285.0,16
294,1,2,16380.0,-12285.0,-12285.0,16
309,1,1,16140.0,155213.1218,155213.1218,16
334,1,2,16380.0,-12285.0,-12285.0,16
361,1,2,12000.0,-9000.0,-9000.0,16
374,1,2,12000.0,-9000.0,-9000.0,16
348,1,2,16380.0,-12285.0,-12285.0,16
381,1,1,16260.0,91905.5124,91905.5124,16
375,1,2,12000.0,-9000.0,-9000.0,16
362,1,2,16380.0,-12285.0,-12285.0,16
410,1,1,16260.0,69873.11673,69873.11673,16
412,1,2,12000.0,-9000.0,-9000.0,16
400,1,2,12000.0,-9000.0,-9000.0,16
222,1,1,16260.0,121776.19099999999,121776.19099999999,16
388,1,2,12000.0,-9000.0,-9000.0,16
376,1,2,16380.0,-12285.0,-12285.0,16
389,1,2,12000.0,-9000.0,-9000.0,16
307,1,2,16380.0,-12285.0,-12285.0,16
147,1,1,16260.0,82416.49211,82416.49211,16
141,1,1,16260.0,70535.79547,70535.79547,16
136,1,2,12000.0,-9000.0,-9000.0,16
131,1,2,16380.0,-12285.0,-12285.0,16
128,1,2,16380.0,-12285.0,-12285.0,16
127,1,2,16380.0,-12285.0,-12285.0,16
390,1,2,16380.0,-12285.0,-12285.0,16
413,1,2,12000.0,-9000.0,-9000.0,16
321,1,2,16380.0,-12285.0,-12285.0,16
335,1,2,16380.0,-12285.0,-12285.0,16
349,1,2,16380.0,-12285.0,-12285.0,16
363,1,2,16380.0,-12285.0,-12285.0,16
377,1,2,16380.0,-12285.0,-12285.0,16
391,1,2,16380.0,-12285.0,-12285.0,16
276,1,2,12000.0,-9000.0,-9000.0,16
240,1,2,16380.0,-12285.0,-12285.0,16
401,1,2,12000.0,-9000.0,-9000.0,16
402,1,2,12000.0,-9000.0,-9000.0,16
403,1,2,12000.0,-9000.0,-9000.0,16
404,1,2,16380.0,-12285.0,-12285.0,16
405,1,2,16380.0,-12285.0,-12285.0,16
425,1,2,12000.0,-9000.0,-9000.0,16
235,1,2,12000.0,-9000.0,-9000.0,16
242,1,2,12000.0,-9000.0,-9000.0,16
266,1,2,12000.0,-9000.0,-9000.0,16
256,1,2,12000.0,-9000.0,-9000.0,16
249,1,2,12000.0,-9000.0,-9000.0,16
426,1,2,12000.0,-9000.0,-9000.0,16
417,1,2,12000.0,-9000.0,-9000.0,16
418,1,2,16380.0,-12285.0,-12285.0,16
416,1,2,12000.0,-9000.0,-9000.0,16
415,1,2,12000.0,-9000.0,-9000.0,16
414,1,2,12000.0,-9000.0,-9000.0,16
419,1,2,16380.0,-12285.0,-12285.0,16
430,1,2,12000.0,-9000.0,-9000.0,16
429,1,2,12000.0,-9000.0,-9000.0,16
428,1,2,12000.0,-9000.0,-9000.0,16
427,1,2,12000.0,-9000.0,-9000.0,16
431,1,2,16380.0,-12285.0,-12285.0,16
432,1,2,16380.0,-12285.0,-12285.0,16
437,1,2,12000.0,-9000.0,-9000.0,16
308,1,2,16380.0,-12285.0,-12285.0,16
438,1,2,12000.0,-9000.0,-9000.0,16
439,1,2,12000.0,-9000.0,-9000.0,16
440,1,2,12000.0,-9000.0,-9000.0,16
441,1,2,12000.0,-9000.0,-9000.0,16
392,1,2,16380.0,-12285.0,-12285.0,16
406,1,2,16380.0,-12285.0,-12285.0,16
378,1,2,16380.0,-12285.0,-12285.0,16
420,1,2,16380.0,-12285.0,-12285.0,16
449,1,2,12000.0,-9000.0,-9000.0,16
450,1,2,12000.0,-9000.0,-9000.0,16
442,1,2,16380.0,-12285.0,-12285.0,16
126,1,2,16380.0,-12285.0,-12285.0,16
461,1,2,12000.0,-9000.0,-9000.0,16
462,1,2,12000.0,-9000.0,-9000.0,16
451,1,2,12000.0,-9000.0,-9000.0,16
452,1,2,12000.0,-9000.0,-9000.0,16
453,1,2,12000.0,-9000.0,-9000.0,16
135,1,2,12000.0,-9000.0,-9000.0,16
130,1,2,12000.0,-9000.0,-9000.0,16
124,1,2,16380.0,-12285.0,-12285.0,16
473,1,2,12000.0,-9000.0,-9000.0,16
474,1,2,12000.0,-9000.0,-9000.0,16
463,1,2,12000.0,-9000.0,-9000.0,16
454,1,2,16380.0,-12285.0,-12285.0,16
485,1,2,12000.0,-9000.0,-9000.0,16
486,1,2,12000.0,-9000.0,-9000.0,16
475,1,2,12000.0,-9000.0,-9000.0,16
464,1,2,12000.0,-9000.0,-9000.0,16
465,1,2,16380.0,-12285.0,-12285.0,16
487,1,2,12000.0,-9000.0,-9000.0,16
129,1,2,12000.0,-9000.0,-9000.0,16
125,1,2,12000.0,-9000.0,-9000.0,16
123,1,2,16380.0,-12285.0,-12285.0,16
497,1,2,12000.0,-9000.0,-9000.0,16
498,1,2,12000.0,-9000.0,-9000.0,16
496,1,2,16380.0,-12285.0,-12285.0,16
499,1,2,12000.0,-9000.0,-9000.0,16
476,1,2,16380.0,-12285.0,-12285.0,16
508,1,2,16380.0,-12285.0,-12285.0,16
509,1,2,15360.0,-11520.0,-11520.0,16
510,1,2,12000.0,-9000.0,-9000.0,16
488,1,2,16380.0,-12285.0,-12285.0,16
122,1,2,16380.0,-12285.0,-12285.0,16
228,1,2,16380.0,-12285.0,-12285.0,16
255,1,2,12000.0,-9000.0,-9000.0,16
265,1,2,12000.0,-9000.0,-9000.0,16
322,1,2,16380.0,-12285.0,-12285.0,16
323,1,2,16380.0,-12285.0,-12285.0,16
336,1,2,16380.0,-12285.0,-12285.0,16
337,1,2,16380.0,-12285.0,-12285.0,16
350,1,2,16380.0,-12285.0,-12285.0,16
351,1,2,16380.0,-12285.0,-12285.0,16
364,1,2,16380.0,-12285.0,-12285.0,16
365,1,2,16380.0,-12285.0,-12285.0,16
379,1,2,16380.0,-12285.0,-12285.0,16
393,1,2,16380.0,-12285.0,-12285.0,16
407,1,2,16380.0,-12285.0,-12285.0,16
443,1,2,16380.0,-12285.0,-12285.0,16
444,1,2,16380.0,-12285.0,-12285.0,16
455,1,2,16380.0,-12285.0,-12285.0,16
456,1,2,16380.0,-12285.0,-12285.0,16
466,1,2,16380.0,-12285.0,-12285.0,16
467,1,2,16380.0,-12285.0,-12285.0,16
468,1,2,16380.0,-12285.0,-12285.0,16
477,1,2,16380.0,-12285.0,-12285.0,16
478,1,2,16380.0,-12285.0,-12285.0,16
479,1,2,16380.0,-12285.0,-12285.0,16
480,1,2,16380.0,-12285.0,-12285.0,16
489,1,2,16380.0,-12285.0,-12285.0,16
490,1,2,16380.0,-12285.0,-12285.0,16
491,1,2,16380.0,-12285.0,-12285.0,16
492,1,2,16380.0,-12285.0,-12285.0,16
495,1,2,16380.0,-12285.0,-12285.0,16
500,1,2,16380.0,-12285.0,-12285.0,16
501,1,2,16380.0,-12285.0,-12285.0,16
502,1,2,16380.0,-12285.0,-12285.0,16
503,1,2,16380.0,-12285.0,-12285.0,16
504,1,2,16380.0,-12285.0,-12285.0,16
507,1,2,16380.0,-12285.0,-12285.0,16
511,1,2,12000.0,-9000.0,-9000.0,16
512,1,2,16380.0,-12285.0,-12285.0,16
513,1,2,16380.0,-12285.0,-12285.0,16
514,1,2,16380.0,-12285.0,-12285.0,16
515,1,2,16380.0,-12285.0,-12285.0,16
516,1,2,16380.0,-12285.0,-12285.0,16
517,1,2,16380.0,-12285.0,-12285.0,16
520,1,2,16380.0,-12285.0,-12285.0,16
521,1,2,16380.0,-12285.0,-12285.0,16
522,1,2,15360.0,-11520.0,-11520.0,16
523,1,2,12000.0,-9000.0,-9000.0,16
524,1,2,16380.0,-12285.0,-12285.0,16
525,1,2,16380.0,-12285.0,-12285.0,16
526,1,2,16380.0,-12285.0,-12285.0,16
527,1,2,16380.0,-12285.0,-12285.0,16
528,1,2,16380.0,-12285.0,-12285.0,16
529,1,2,16380.0,-12285.0,-12285.0,16
530,1,2,16380.0,-12285.0,-12285.0,16
533,1,2,16380.0,-12285.0,-12285.0,16
534,1,2,16380.0,-12285.0,-12285.0,16
535,1,2,16380.0,-12285.0,-12285.0,16
536,1,2,12000.0,-9000.0,-9000.0,16
537,1,2,12000.0,-9000.0,-9000.0,16
538,1,2,16380.0,-12285.0,-12285.0,16
539,1,2,16380.0,-12285.0,-12285.0,16
540,1,2,16380.0,-12285.0,-12285.0,16
541,1,2,16380.0,-12285.0,-12285.0,16
542,1,2,16380.0,-12285.0,-12285.0,16
543,1,2,16380.0,-12285.0,-12285.0,16
546,1,2,16380.0,-12285.0,-12285.0,16
547,1,2,16380.0,-12285.0,-12285.0,16
548,1,2,16380.0,-12285.0,-12285.0,16
549,1,2,15360.0,-11520.0,-11520.0,16
550,1,2,12000.0,-9000.0,-9000.0,16
551,1,2,16380.0,-12285.0,-12285.0,16
552,1,2,16380.0,-12285.0,-12285.0,16
553,1,2,16380.0,-12285.0,-12285.0,16
554,1,2,16380.0,-12285.0,-12285.0,16
555,1,2,16380.0,-12285.0,-12285.0,16
557,1,2,16380.0,-12285.0,-12285.0,16
558,1,2,16380.0,-12285.0,-12285.0,16
559,1,2,16380.0,-12285.0,-12285.0,16
560,1,2,16380.0,-12285.0,-12285.0,16
561,1,2,16380.0,-12285.0,-12285.0,16
562,1,2,12000.0,-9000.0,-9000.0,16
563,1,2,16380.0,-12285.0,-12285.0,16
564,1,2,16380.0,-12285.0,-12285.0,16
565,1,2,16380.0,-12285.0,-12285.0,16
567,1,2,16380.0,-12285.0,-12285.0,16
568,1,2,16380.0,-12285.0,-12285.0,16
569,1,2,16380.0,-12285.0,-12285.0,16
570,1,2,16380.0,-12285.0,-12285.0,16
571,1,2,16380.0,-12285.0,-12285.0,16
572,1,2,12000.0,-9000.0,-9000.0,16
573,1,2,16380.0,-12285.0,-12285.0,16
574,1,2,16380.0,-12285.0,-12285.0,16
575,1,2,16380.0,-12285.0,-12285.0,16
576,1,2,16380.0,-12285.0,-12285.0,16
577,1,2,16380.0,-12285.0,-12285.0,16
578,1,2,16380.0,-12285.0,-12285.0,16
579,1,2,12000.0,-9000.0,-9000.0,16
580,1,2,16380.0,-12285.0,-12285.0,16
581,1,2,16380.0,-12285.0,-12285.0,16
582,1,2,16380.0,-12285.0,-12285.0,16
583,1,2,16380.0,-12285.0,-12285.0,16
584,1,2,16380.0,-12285.0,-12285.0,16
585,1,2,16380.0,-12285.0,-12285.0,16
586,1,2,16380.0,-12285.0,-12285.0,16
587,1,2,16380.0,-12285.0,-12285.0,16
588,1,2,16380.0,-12285.0,-12285.0,16
589,1,2,16380.0,-12285.0,-12285.0,16
590,1,2,16380.0,-12285.0,-12285.0,16
591,1,2,16380.0,-12285.0,-12285.0,16
592,1,2,16380.0,-12285.0,-12285.0,16
593,1,2,16380.0,-12285.0,-12285.0,16
594,1,2,16380.0,-12285.0,-12285.0,16
595,1,2,16380.0,-12285.0,-12285.0,16
596,1,2,16380.0,-12285.0,-12285.0,16
597,1,2,16380.0,-12285.0,-12285.0,16
598,1,2,16380.0,-12285.0,-12285.0,16
599,1,2,16380.0,-12285.0,-12285.0,16
600,1,2,16380.0,-12285.0,-12285.0,16
601,1,2,16380.0,-12285.0,-12285.0,16
602,1,2,16380.0,-12285.0,-12285.0,16
603,1,2,16380.0,-12285.0,-12285.0,16
604,1,2,16380.0,-12285.0,-12285.0,16
605,1,2,16380.0,-12285.0,-12285.0,16
606,1,2,16380.0,-12285.0,-12285.0,16
607,1,2,16380.0,-12285.0,-12285.0,16
608,1,2,16380.0,-12285.0,-12285.0,16
609,1,2,16380.0,-12285.0,-12285.0,16
610,1,2,16380.0,-12285.0,-12285.0,16
611,1,2,16380.0,-12285.0,-12285.0,16
612,1,2,16380.0,-12285.0,-12285.0,16
613,1,2,16380.0,-12285.0,-12285.0,16
614,1,2,16380.0,-12285.0,-12285.0,16
615,1,2,16380.0,-12285.0,-12285.0,16
616,1,2,16380.0,-12285.0,-12285.0,16
