id,year,dest,tonn,cashflow,discounted,z
342,1,2,12000.0,-9000.0,-9000.0,16
401,1,2,12000.0,-9000.0,-9000.0,16
463,1,2,12000.0,-9000.0,-9000.0,16
207,1,2,12000.0,-9000.0,-9000.0,16
429,1,2,12000.0,-9000.0,-9000.0,16
450,1,2,12000.0,-9000.0,-9000.0,16
416,1,2,12000.0,-9000.0,-9000.0,16
474,1,2,12000.0,-9000.0,-9000.0,16
425,1,2,12000.0,-9000.0,-9000.0,16
402,1,2,12000.0,-9000.0,-9000.0,16
389,1,2,12000.0,-9000.0,-9000.0,16
356,1,2,12000.0,-9000.0,-9000.0,16
315,1,2,12000.0,-9000.0,-9000.0,16
230,1,2,12000.0,-9000.0,-9000.0,16
340,1,2,12000.0,-9000.0,-9000.0,16
280,1,2,12000.0,-9000.0,-9000.0,16
313,1,2,12000.0,-9000.0,-9000.0,16
359,1,2,12000.0,-9000.0,-9000.0,16
403,1,2,12000.0,-9000.0,-9000.0,16
312,1,2,12000.0,-9000.0,-9000.0,16
537,1,2,12000.0,-9000.0,-9000.0,16
195,1,2,12000.0,-9000.0,-9000.0,16
473,1,2,12000.0,-9000.0,-9000.0,16
343,1,2,12000.0,-9000.0,-9000.0,16
212,1,2,12000.0,-9000.0,-9000.0,16
426,1,2,12000.0,-9000.0,-9000.0,16
452,1,2,12000.0,-9000.0,-9000.0,16
439,1,2,12000.0,-9000.0,-9000.0,16
347,1,2,12000.0,-9000.0,-9000.0,16
375,1,2,12000.0,-9000.0,-9000.0,16
385,1,2,12000.0,-9000.0,-9000.0,16
427,1,2,12000.0,-9000.0,-9000.0,16
328,1,2,12000.0,-9000.0,-9000.0,16
268,1,2,12000.0,-9000.0,-9000.0,16
374,1,2,12000.0,-9000.0,-9000.0,16
440,1,2,12000.0,-9000.0,-9000.0,16
499,1,2,12000.0,-9000.0,-9000.0,16
487,1,2,12000.0,-9000.0,-9000.0,16
326,1,2,12000.0,-9000.0,-9000.0,16
360,1,2,12000.0,-9000.0,-9000.0,16
449,1,2,12000.0,-9000.0,-9000.0,16
461,1,2,12000.0,-9000.0,-9000.0,16
383,1,2,12000.0,-9000.0,-9000.0,16
341,1,2,12000.0,-9000.0,-9000.0,16
498,1,2,12000.0,-9000.0,-9000.0,16
301,1,2,12000.0,-9000.0,-9000.0,16
371,1,2,12000.0,-9000.0,-9000.0,16
290,1,2,12000.0,-9000.0,-9000.0,16
523,1,2,12000.0,-9000.0,-9000.0,16
430,1,2,12000.0,-9000.0,-9000.0,16
317,1,2,12000.0,-9000.0,-9000.0,16
475,1,2,12000.0,-9000.0,-9000.0,16
345,1,2,12000.0,-9000.0,-9000.0,16
358,1,2,12000.0,-9000.0,-9000.0,16
332,1,2,12000.0,-9000.0,-9000.0,16
224,1,2,12000.0,-9000.0,-9000.0,16
250,1,2,12000.0,-9000.0,-9000.0,16
258,1,2,12000.0,-9000.0,-9000.0,16
244,1,2,12000.0,-9000.0,-9000.0,16
327,1,2,12000.0,-9000.0,-9000.0,16
369,1,2,12000.0,-9000.0,-9000.0,16
415,1,2,12000.0,-9000.0,-9000.0,16
485,1,2,12000.0,-9000.0,-9000.0,16
417,1,2,12000.0,-9000.0,-9000.0,16
572,1,2,12000.0,-9000.0,-9000.0,16
346,1,2,12000.0,-9000.0,-9000.0,16
509,1,2,15360.0,-11520.0,-11520.0,16
549,1,2,15360.0,-11520.0,-11520.0,16
522,1,2,15360.0,-11520.0,-11520.0,16
637,1,2,16380.0,-12285.0,-12285.0,16
561,1,2,16380.0,-12285.0,-12285.0,16
221,1,2,16380.0,-12285.0,-12285.0,16
466,1,2,16380.0,-12285.0,-12285.0,16
508,1,2,16380.0,-12285.0,-12285.0,16
177,1,2,16380.0,-12285.0,-12285.0,16
585,1,2,16380.0,-12285.0,-12285.0,16
161,1,2,12000.0,-9000.0,-9000.0,16
588,1,2,16380.0,-12285.0,-12285.0,16
184,1,2,16380.0,-12285.0,-12285.0,16
162,1,2,16380.0,-12285.0,-12285.0,16
239,1,2,16380.0,-12285.0,-12285.0,16
621,1,2,16380.0,-12285.0,-12285.0,16
598,1,2,16380.0,-12285.0,-12285.0,16
130,1,2,12000.0,-9000.0,-9000.0,16
593,1,2,16380.0,-12285.0,-12285.0,16
404,1,2,16380.0,-12285.0,-12285.0,16
616,1,2,16380.0,-12285.0,-12285.0,16
442,1,2,16380.0,-12285.0,-12285.0,16
418,1,2,16380.0,-12285.0,-12285.0,16
254,1,2,16380.0,-12285.0,-12285.0,16
569,1,2,16380.0,-12285.0,-12285.0,16
591,1,2,16380.0,-12285.0,-12285.0,16
467,1,2,16380.0,-12285.0,-12285.0,16
615,1,2,16380.0,-12285.0,-12285.0,16
583,1,2,16380.0,-12285.0,-12285.0,16
264,1,2,16380.0,-12285.0,-12285.0,16
149,1,2,16380.0,-12285.0,-12285.0,16
604,1,2,16380.0,-12285.0,-12285.0,16
609,1,2,16380.0,-12285.0,-12285.0,16
489,1,2,16380.0,-12285.0,-12285.0,16
613,1,2,16380.0,-12285.0,-12285.0,16
597,1,2,16380.0,-12285.0,-12285.0,16
133,1,2,16380.0,-12285.0,-12285.0,16
538,1,2,16380.0,-12285.0,-12285.0,16
293,1,2,16380.0,-12285.0,-12285.0,16
170,1,2,16380.0,-12285.0,-12285.0,16
624,1,2,16380.0,-12285.0,-12285.0,16
577,1,2,16380.0,-12285.0,-12285.0,16
175,1,2,16380.0,-12285.0,-12285.0,16
306,1,2,16380.0,-12285.0,-12285.0,16
318,1,2,16380.0,-12285.0,-12285.0,16
305,1,2,16380.0,-12285.0,-12285.0,16
516,1,2,16380.0,-12285.0,-12285.0,16
496,1,2,16380.0,-12285.0,-12285.0,16
283,1,2,16380.0,-12285.0,-12285.0,16
168,1,2,12000.0,-9000.0,-9000.0,16
198,1,2,16380.0,-12285.0,-12285.0,16
204,1,2,16380.0,-12285.0,-12285.0,16
365,1,2,16380.0,-12285.0,-12285.0,16
468,1,2,16380.0,-12285.0,-12285.0,16
378,1,2,16380.0,-12285.0,-12285.0,16
618,1,2,16380.0,-12285.0,-12285.0,16
136,1,2,12000.0,-9000.0,-9000.0,16
123,1,2,16380.0,-12285.0,-12285.0,16
405,1,2,16380.0,-12285.0,-12285.0,16
321,1,2,16380.0,-12285.0,-12285.0,16
294,1,2,16380.0,-12285.0,-12285.0,16
274,1,2,16380.0,-12285.0,-12285.0,16
512,1,2,16380.0,-12285.0,-12285.0,16
150,1,2,16380.0,-12285.0,-12285.0,16
456,1,2,16380.0,-12285.0,-12285.0,16
227,1,2,16380.0,-12285.0,-12285.0,16
407,1,2,16380.0,-12285.0,-12285.0,16
483,1,2,16380.0,-12285.0,-12285.0,16
534,1,2,16380.0,-12285.0,-12285.0,16
376,1,2,16380.0,-12285.0,-12285.0,16
209,1,2,16380.0,-12285.0,-12285.0,16
541,1,2,16380.0,-12285.0,-12285.0,16
601,1,2,16380.0,-12285.0,-12285.0,16
622,1,2,16380.0,-12285.0,-12285.0,16
323,1,2,16380.0,-12285.0,-12285.0,16
504,1,2,16380.0,-12285.0,-12285.0,16
127,1,2,16380.0,-12285.0,-12285.0,16
335,1,2,16380.0,-12285.0,-12285.0,16
273,1,2,16380.0,-12285.0,-12285.0,16
334,1,2,16380.0,-12285.0,-12285.0,16
576,1,2,16380.0,-12285.0,-12285.0,16
304,1,2,16380.0,-12285.0,-12285.0,16
337,1,2,16380.0,-12285.0,-12285.0,16
492,1,2,16380.0,-12285.0,-12285.0,16
303,1,2,16380.0,-12285.0,-12285.0,16
220,1,2,16380.0,-12285.0,-12285.0,16
490,1,2,16380.0,-12285.0,-12285.0,16
600,1,2,16380.0,-12285.0,-12285.0,16
156,1,2,16380.0,-12285.0,-12285.0,16
257,1,2,12000.0,-9000.0,-9000.0,16
619,1,2,16380.0,-12285.0,-12285.0,16
155,1,2,16380.0,-12285.0,-12285.0,16
529,1,2,16380.0,-12285.0,-12285.0,16
599,1,2,16380.0,-12285.0,-12285.0,16
603,1,2,16380.0,-12285.0,-12285.0,16
129,1,2,12000.0,-9000.0,-9000.0,16
125,1,2,12000.0,-9000.0,-9000.0,16
477,1,2,16380.0,-12285.0,-12285.0,16
214,1,2,16380.0,-12285.0,-12285.0,16
128,1,2,16380.0,-12285.0,-12285.0,16
333,1,2,16380.0,-12285.0,-12285.0,16
612,1,2,16380.0,-12285.0,-12285.0,16
144,1,2,16380.0,-12285.0,-12285.0,16
208,1,2,16380.0,-12285.0,-12285.0,16
587,1,2,16380.0,-12285.0,-12285.0,16
233,1,2,16380.0,-12285.0,-12285.0,16
202,1,2,16380.0,-12285.0,-12285.0,16
568,1,2,16380.0,-12285.0,-12285.0,16
263,1,2,16380.0,-12285.0,-12285.0,16
540,1,2,16380.0,-12285.0,-12285.0,16
507,1,2,16380.0,-12285.0,-12285.0,16
238,1,2,16380.0,-12285.0,-12285.0,16
617,1,2,16380.0,-12285.0,-12285.0,16
247,1,2,16380.0,-12285.0,-12285.0,16
625,1,2,16380.0,-12285.0,-12285.0,16
535,1,2,16380.0,-12285.0,-12285.0,16
277,1,1,16140.0,173481.5319,173481.5319,16
267,1,1,16140.0,181708.7096,181708.7096,16
559,1,2,16380.0,-12285.0,-12285.0,16
542,1,2,16380.0,-12285.0,-12285.0,16
292,1,2,16380.0,-12285.0,-12285.0,16
480,1,2,16380.0,-12285.0,-12285.0,16
392,1,2,16380.0,-12285.0,-12285.0,16
526,1,2,16380.0,-12285.0,-12285.0,16
478,1,2,16380.0,-12285.0,-12285.0,16
390,1,2,16380.0,-12285.0,-12285.0,16
190,1,2,16380.0,-12285.0,-12285.0,16
260,1,2,16380.0,-12285.0,-12285.0,16
573,1,2,16380.0,-12285.0,-12285.0,16
515,1,2,16380.0,-12285.0,-12285.0,16
213,1,2,16380.0,-12285.0,-12285.0,16
500,1,2,16380.0,-12285.0,-12285.0,16
281,1,2,16380.0,-12285.0,-12285.0,16
548,1,2,16380.0,-12285.0,-12285.0,16
555,1,2,16380.0,-12285.0,-12285.0,16
137,1,2,16380.0,-12285.0,-12285.0,16
528,1,2,16380.0,-12285.0,-12285.0,16
252,1,2,16380.0,-12285.0,-12285.0,16
271,1,2,16380.0,-12285.0,-12285.0,16
514,1,2,16380.0,-12285.0,-12285.0,16
307,1,2,16380.0,-12285.0,-12285.0,16
527,1,2,16380.0,-12285.0,-12285.0,16
586,1,2,16380.0,-12285.0,-12285.0,16
633,1,2,16380.0,-12285.0,-12285.0,16
580,1,2,16380.0,-12285.0,-12285.0,16
632,1,2,16380.0,-12285.0,-12285.0,16
196,1,2,16380.0,-12285.0,-12285.0,16
167,1,1,16260.0,123079.38260000001,123079.38260000001,16
495,1,2,16380.0,-12285.0,-12285.0,16
286,1,1,16140.0,161980.8256,161980.8256,16
311,1,1,16140.0,133568.4881,133568.4881,16
297,1,1,16140.0,146071.9632,146071.9632,16
232,1,2,16380.0,-12285.0,-12285.0,16
533,1,2,16380.0,-12285.0,-12285.0,16
543,1,2,16380.0,-12285.0,-12285.0,16
362,1,2,16380.0,-12285.0,-12285.0,16
455,1,2,16380.0,-12285.0,-12285.0,16
521,1,2,16380.0,-12285.0,-12285.0,16
553,1,2,16380.0,-12285.0,-12285.0,16
270,1,2,16380.0,-12285.0,-12285.0,16
261,1,2,16380.0,-12285.0,-12285.0,16
627,1,2,16380.0,-12285.0,-12285.0,16
491,1,2,16380.0,-12285.0,-12285.0,16
391,1,2,16380.0,-12285.0,-12285.0,16
602,1,2,16380.0,-12285.0,-12285.0,16
322,1,2,16380.0,-12285.0,-12285.0,16
546,1,2,16380.0,-12285.0,-12285.0,16
626,1,2,16380.0,-12285.0,-12285.0,16
590,1,2,16380.0,-12285.0,-12285.0,16
396,1,1,16260.0,81749.26516,81749.26516,16
570,1,2,16380.0,-12285.0,-12285.0,16
235,1,2,12000.0,-9000.0,-9000.0,16
242,1,2,12000.0,-9000.0,-9000.0,16
547,1,2,16380.0,-12285.0,-12285.0,16
126,1,2,16380.0,-12285.0,-12285.0,16
517,1,2,16380.0,-12285.0,-12285.0,16
246,1,2,16380.0,-12285.0,-12285.0,16
131,1,2,16380.0,-12285.0,-12285.0,16
563,1,2,16380.0,-12285.0,-12285.0,16
253,1,2,16380.0,-12285.0,-12285.0,16
132,1,2,16380.0,-12285.0,-12285.0,16
476,1,2,16380.0,-12285.0,-12285.0,16
520,1,2,16380.0,-12285.0,-12285.0,16
393,1,2,16380.0,-12285.0,-12285.0,16
465,1,2,16380.0,-12285.0,-12285.0,16
605,1,2,16380.0,-12285.0,-12285.0,16
575,1,2,16380.0,-12285.0,-12285.0,16
620,1,2,16380.0,-12285.0,-12285.0,16
138,1,2,16380.0,-12285.0,-12285.0,16
285,1,1,16140.0,176850.802,176850.802,16
296,1,1,16140.0,161360.0886,161360.0886,16
276,1,2,12000.0,-9000.0,-9000.0,16
564,1,2,16380.0,-12285.0,-12285.0,16
557,1,2,16380.0,-12285.0,-12285.0,16
160,1,1,16260.0,115491.6167,115491.6167,16
159,1,1,16260.0,106182.4336,106182.4336,16
124,1,2,16380.0,-12285.0,-12285.0,16
169,1,2,16380.0,-12285.0,-12285.0,16
447,1,1,16140.0,12837.121869999999,12837.121869999999,16
614,1,2,16380.0,-12285.0,-12285.0,16
219,1,2,16380.0,-12285.0,-12285.0,16
352,1,1,16260.0,121722.1876,121722.1876,16
282,1,2,16380.0,-12285.0,-12285.0,16
377,1,2,16380.0,-12285.0,-12285.0,16
629,1,2,16380.0,-12285.0,-12285.0,16
176,1,2,16380.0,-12285.0,-12285.0,16
565,1,2,16380.0,-12285.0,-12285.0,16
574,1,2,16380.0,-12285.0,-12285.0,16
166,1,1,16260.0,114772.8435,114772.8435,16
226,1,2,16380.0,-12285.0,-12285.0,16
234,1,1,16140.0,48714.44138,48714.44138,16
241,1,1,16140.0,185450.9823,185450.9823,16
350,1,2,16380.0,-12285.0,-12285.0,16
469,1,2,16380.0,-12285.0,-12285.0,16
513,1,2,16380.0,-12285.0,-12285.0,16
309,1,1,16140.0,155213.1218,155213.1218,16
324,1,1,16140.0,134929.2107,134929.2107,16
310,1,1,16140.0,148571.8279,148571.8279,16
338,1,1,16260.0,128151.72940000001,128151.72940000001,16
578,1,2,16380.0,-12285.0,-12285.0,16
610,1,2,16380.0,-12285.0,-12285.0,16
420,1,2,16380.0,-12285.0,-12285.0,16
143,1,2,16380.0,-12285.0,-12285.0,16
606,1,2,16380.0,-12285.0,-12285.0,16
471,1,2,16380.0,-12285.0,-12285.0,16
379,1,2,16380.0,-12285.0,-12285.0,16
581,1,2,16380.0,-12285.0,-12285.0,16
634,1,2,16380.0,-12285.0,-12285.0,16
183,1,2,16380.0,-12285.0,-12285.0,16
351,1,2,16380.0,-12285.0,-12285.0,16
560,1,2,16380.0,-12285.0,-12285.0,16
291,1,2,16380.0,-12285.0,-12285.0,16
262,1,2,16380.0,-12285.0,-12285.0,16
272,1,2,16380.0,-12285.0,-12285.0,16
592,1,2,16380.0,-12285.0,-12285.0,16
539,1,2,16380.0,-12285.0,-12285.0,16
493,1,2,16380.0,-12285.0,-12285.0,16
320,1,2,16380.0,-12285.0,-12285.0,16
479,1,2,16380.0,-12285.0,-12285.0,16
552,1,2,16380.0,-12285.0,-12285.0,16
348,1,2,16380.0,-12285.0,-12285.0,16
551,1,2,16380.0,-12285.0,-12285.0,16
611,1,2,16380.0,-12285.0,-12285.0,16
203,1,2,16380.0,-12285.0,-12285.0,16
444,1,2,16380.0,-12285.0,-12285.0,16
432,1,2,16380.0,-12285.0,-12285.0,16
174,1,2,12000.0,-9000.0,-9000.0,16
158,1,1,16260.0,79422.20462,79422.20462,16
197,1,2,16380.0,-12285.0,-12285.0,16
349,1,2,16380.0,-12285.0,-12285.0,16
558,1,2,16380.0,-12285.0,-12285.0,16
163,1,2,16380.0,-12285.0,-12285.0,16
248,1,1,16140.0,189286.5575,189286.5575,16
256,1,2,12000.0,-9000.0,-9000.0,16
265,1,2,12000.0,-9000.0,-9000.0,16
255,1,2,12000.0,-9000.0,-9000.0,16
266,1,2,12000.0,-9000.0,-9000.0,16
249,1,2,12000.0,-9000.0,-9000.0,16
488,1,2,16380.0,-12285.0,-12285.0,16
189,1,2,16380.0,-12285.0,-12285.0,16
631,1,2,16380.0,-12285.0,-12285.0,16
494,1,2,16380.0,-12285.0,-12285.0,16
502,1,2,16380.0,-12285.0,-12285.0,16
229,1,1,16140.0,63448.04454,63448.04454,16
275,1,1,16140.0,190431.7192,190431.7192,16
295,1,1,16140.0,167428.8017,167428.8017,16
284,1,1,16140.0,185043.3674,185043.3674,16
443,1,2,16380.0,-12285.0,-12285.0,16
595,1,2,16380.0,-12285.0,-12285.0,16
582,1,2,16380.0,-12285.0,-12285.0,16
459,1,2,16380.0,-12285.0,-12285.0,16
628,1,2,16380.0,-12285.0,-12285.0,16
566,1,2,16380.0,-12285.0,-12285.0,16
525,1,2,16380.0,-12285.0,-12285.0,16
122,1,2,16380.0,-12285.0,-12285.0,16
419,1,2,16380.0,-12285.0,-12285.0,16
199,1,1,16260.0,124495.70420000001,124495.70420000001,16
200,1,1,16260.0,127363.217,127363.217,16
205,1,1,16260.0,124494.1881,124494.1881,16
206,1,1,16260.0,127503.63630000001,127503.63630000001,16
571,1,2,16380.0,-12285.0,-12285.0,16
530,1,2,16380.0,-12285.0,-12285.0,16
470,1,2,16380.0,-12285.0,-12285.0,16
636,1,2,16380.0,-12285.0,-12285.0,16
482,1,2,16380.0,-12285.0,-12285.0,16
596,1,2,16380.0,-12285.0,-12285.0,16
501,1,2,16380.0,-12285.0,-12285.0,16
240,1,2,16380.0,-12285.0,-12285.0,16
364,1,2,16380.0,-12285.0,-12285.0,16
319,1,2,16380.0,-12285.0,-12285.0,16
135,1,2,12000.0,-9000.0,-9000.0,16
594,1,2,16380.0,-12285.0,-12285.0,16
506,1,2,16380.0,-12285.0,-12285.0,16
554,1,2,16380.0,-12285.0,-12285.0,16
431,1,2,16380.0,-12285.0,-12285.0,16
406,1,2,16380.0,-12285.0,-12285.0,16
